track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3RbNcjVnQixKa1sULcwd2K,Stract;Shiloh Dynasty,Losing Interest,Losing Interest,68,136695,False,0.96,0.36,10,-16.192,0,0.155,0.673,0.0177,0.293,0.639,114.927,4,chill
3amlmVUPqwrmQwNzx4KSx1,Pink Sweat$;Tori Kelly,Music for Rainy Days,Real Thing,0,195368,False,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,chill
1xIqDFx3KdByBnKMlTECcM,SwitchOTR;A1 x J1,Coming for You (feat. A1 x J1),Coming for You (feat. A1 x J1),74,178285,True,0.813,0.481,1,-6.71,1,0.231,0.217,0.0,0.0931,0.842,140.122,4,chill
7dhVLJgzvOcfwfV3ellh9a,Pink Sweat$;Tori Kelly,Low-Key Hits,Real Thing,0,195368,False,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,chill
6BLsEzE62odkTXVtVwzBhF,Pink Sweat$;Donny Hathaway,Perfect Christmas Hits,This Christmas,0,181365,False,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,chill
1yphE6ezVglpIgEaeELyrd,Pink Sweat$;Donny Hathaway,Merry Christmas,This Christmas,0,181365,False,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,chill
6q4EtrwC14rUa98NhI0vKx,AtariJones;The Weeknd,Early Catch,Make It (feat. The Weeknd) [DJAmg Remixer],62,102243,True,0.514,0.407,9,-15.052,1,0.153,0.0134,0.0294,0.135,0.25,82.759,4,chill
3yZueO8TUXxGNettYqIRKw,SVMP;Zebatin;Fallen Oceans,where do we go when we fall in love,where do we go when we fall in love,56,101100,False,0.561,0.364,7,-11.111,1,0.0286,0.812,8.94e-06,0.268,0.233,137.911,4,chill
3VOgOT6SNjrRjhjuisphY7,untrusted;pretence;11:11 Music Group,"eyes blue or brown, can't remember","eyes blue or brown, can't remember",66,180833,False,0.751,0.354,10,-14.518,1,0.446,0.885,0.179,0.206,0.781,143.87,4,chill
2Cv9iOD22UTRwaDluwebKx,Pink Sweat$;Tori Kelly,Midnight Music,Real Thing,1,195368,False,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,chill
0LzZuy00FSeMZAf6QtUjlG,Pink Sweat$;Donny Hathaway,Holly Jolly Christmas,This Christmas,0,181365,False,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,chill
79LL3H8qqjeqQGVDZbkDzv,Pink Sweat$;Donny Hathaway,Christmas Time,This Christmas,0,181365,False,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,chill
0MO1qNhm8aRZchi8CJlIRo,Monty Datta;Mishaal,Can't Love Myself,Can't Love Myself,68,122723,False,0.541,0.0836,1,-12.663,1,0.313,0.913,0.00199,0.126,0.452,181.032,4,chill
0PHnrpMPdJ5p1RYapWnkYr,Pink Sweat$;Arthur Miguel,I Feel Good (Asia Edition),I Feel Good (feat. Arthur Miguel),49,135849,False,0.763,0.762,11,-4.641,1,0.0514,0.0397,0.000132,0.0548,0.692,106.021,4,chill
2DOdnZIgqRPq95tDc26Kgm,Pink Sweat$;Rahmania Astrini,I Feel Good (feat. Rahmania Astrini),I Feel Good (feat. Rahmania Astrini),17,135849,False,0.761,0.745,11,-4.651,1,0.0457,0.12,1.1e-05,0.0551,0.7,106.02,4,chill
7z5G2LOdV8okZn4yWg3q5g,A1 x J1;Tion Wayne,Night Away (Dance) (feat. Tion Wayne),Night Away (Dance) (feat. Tion Wayne),75,175774,True,0.706,0.552,5,-9.479,0,0.0833,0.235,0.0,0.144,0.835,142.037,4,chill
6jBjT54uoj1ortBRNOKXaj,Pink Sweat$;Rahmania Astrini,I Feel Good (Asia Edition),I Feel Good (feat. Rahmania Astrini),39,135849,False,0.761,0.745,11,-4.651,1,0.0457,0.12,1.1e-05,0.0551,0.7,106.02,4,chill
19mM8MZLnS27poKhi2vDhn,SwitchOTR,"Coming for You (feat. Loski, Bandokay & Izzpot) [Remix]",Coming for You - Freestyle,66,70285,True,0.898,0.303,6,-6.68,1,0.403,0.219,0.000962,0.0633,0.68,140.23,4,chill
7uFXMTRazF955qkJWgPBQJ,French The Kid,Hidden Gems,Window Blues,0,194693,True,0.686,0.543,9,-9.096,1,0.401,0.617,0.0,0.111,0.142,68.241,3,chill
0g4YAv5RPE4PdIzYqy692o,Pink Sweat$;Gustixa,At My Worst (Gustixa Remix),At My Worst (Gustixa Remix),50,142499,False,0.754,0.6,0,-7.027,1,0.0446,0.798,0.0149,0.344,0.351,92.02,4,chill
6MZuCX0t0OzvL3k1hsQ4Bg,poofi.,Sugar Crash Lofi,Sugar Crash Lofi,44,99636,False,0.763,0.434,0,-12.659,1,0.16,0.69,5.7e-05,0.105,0.417,76.81,4,chill
6IEYxC5J51Igo0XUTx16mA,Foster;Sody;Sarcastic Sounds,fools (can't help falling in love) (slowed down & reverb),fools (can't help falling in love) (slowed down & reverb),54,197857,True,0.591,0.805,0,-5.235,1,0.271,0.64,0.0,0.143,0.283,136.629,4,chill
52UDFFwUueOBfJ2vB5BqRr,GSoul,Hate Everything,Hate Everything,63,205773,False,0.474,0.229,10,-9.47,1,0.0329,0.858,0.0,0.11,0.289,118.827,4,chill
73LdhMZm8CrXJEi2wm6um3,Finding Hope,Apollo 19,Nightlight,53,175538,False,0.542,0.0866,5,-17.125,1,0.0556,0.721,0.00246,0.0962,0.161,147.808,4,chill
7BrbGr8S8rjrnlGLqtfFwA,the bootleg boy;Maberry,i still think of you,i still think of you,55,125052,False,0.575,0.193,2,-15.494,1,0.179,0.951,0.0443,0.156,0.308,118.589,4,chill
0CwLue2qwkPcQpovNGNtVx,Sky McCreery,i looked into your eyes,i looked into your eyes,68,148556,False,0.475,0.0989,10,-9.55,1,0.0474,0.853,0.0,0.271,0.3,133.713,4,chill
0b8j3Ixmk6aUa4VegYH2Ui,Purrple Cat,Sweet Dreams,Black Cherry,47,184510,False,0.8,0.11,9,-17.176,0,0.0662,0.876,0.853,0.0971,0.218,120.023,4,chill
36KJECppZif5yIwfwk1V0U,Monty Datta;Shiloh Dynasty,Sing to You,Sing to You,64,153627,False,0.702,0.221,1,-12.126,0,0.162,0.856,0.00694,0.143,0.0767,115.218,4,chill
35pv1iC2KwjKOGogg3UJEm,Finding Hope,wish u felt the way i do,wish u felt the way i do,58,121500,False,0.723,0.304,10,-15.227,0,0.052,0.744,0.0224,0.107,0.271,80.006,4,chill
1sjXaEmqj5cRMns8rWYnKe,Shoffy;Sarcastic Sounds,Flash,I Can't Help,57,121250,False,0.713,0.402,2,-8.273,1,0.0631,0.409,0.000673,0.11,0.312,81.975,4,chill
4VgM8bWHJVdsUfS416FJ2L,creamy;untrusted;11:11 Music Group,weak lofi,weak lofi,9,161970,False,0.705,0.441,7,-8.328,1,0.0423,0.663,0.0,0.17,0.493,127.888,4,chill
1glms9EfGPeDFhBWT3ym7f,creamy;untrusted;11:11 Music Group,stuck in the middle,stuck in the middle,21,193500,False,0.79,0.532,6,-8.617,1,0.0311,0.713,0.0,0.104,0.696,119.915,4,chill
31Ep5JVlhdyLe5aj06alAp,Stract;Shiloh Dynasty;Burgettii,Losing Interest (Remix),Losing Interest - Remix,58,270260,True,0.963,0.417,10,-15.525,0,0.182,0.635,0.00686,0.275,0.711,114.968,4,chill
5imUsSGjd1ok68w4HXh1My,The Millennial Club,summer nights,feel the same,58,131866,False,0.792,0.659,9,-5.796,1,0.102,0.602,7.06e-05,0.0543,0.621,102.985,4,chill
6PqDYUTmTGXnCfSDhm6AlJ,SKY-HI;3RACHA of Stray Kids,JUST BREATHE (feat. 3RACHA of Stray Kids),JUST BREATHE - feat. 3RACHA of Stray Kids,60,230853,False,0.521,0.824,5,-4.498,0,0.287,0.197,0.0,0.124,0.502,112.614,3,chill
0FDO64bveqjfNEIalB7HUr,Finding Hope,Crush On You,Crush On You,48,241714,False,0.636,0.288,1,-13.341,1,0.0583,0.888,0.184,0.109,0.289,140.07,4,chill
547iYirskXyIJaDIniJAhn,Johnny Stimson,Flower,Flower,55,173230,False,0.486,0.361,0,-7.682,0,0.21,0.135,0.0,0.0989,0.5,196.78,3,chill
1DiOSZ8PpnmwgriDH0RNQd,yaeow;Powfu;Sarcastic Sounds,how to live,how to live,52,146400,False,0.611,0.311,0,-12.199,1,0.0382,0.904,0.00409,0.111,0.194,100.092,4,chill
50HURWGNsCiJw4qFDQu40X,the bootleg boy;Rxseboy;Powfu,the day i died,the day i died,56,134020,False,0.59,0.443,11,-11.408,1,0.0466,0.726,6.11e-06,0.387,0.198,120.025,4,chill
3O4DdB07AoPwvy1fsIToiT,Conor Matthews,Forever Right Now,Forever Right Now,56,141828,False,0.753,0.679,5,-4.792,1,0.0569,0.139,0.0,0.148,0.688,117.961,4,chill
7gu0zaym9C9Kp1va4ZeYXR,creamy,Tell Me Why I'm Waiting,Tell Me Why I'm Waiting,59,139357,False,0.76,0.207,11,-13.359,0,0.0809,0.523,0.11,0.103,0.199,124.955,4,chill
72xTsTouZ5nBmASX8k1XCW,Highland Peak,Trampoline (Acoustic),Trampoline - Acoustic,46,213098,False,0.596,0.2,0,-10.424,0,0.0305,0.91,0.000183,0.0884,0.308,107.893,4,chill
6Xoe3jKnSFKSzsQ8kdDT7I,Sarcastic Sounds;Rxseboy,I'm A Disappointment,Disappointment (feat. Rxseboy),62,142092,True,0.657,0.821,0,-5.655,1,0.232,0.686,0.0,0.0736,0.823,169.897,4,chill
5izbsJIjDKUrwwnsePlOKO,Shiloh Dynasty;Unclenathannn,Our Remedy,"No I Don't Want, Just Anyone",54,123952,True,0.54,0.373,0,-11.886,1,0.129,0.491,0.0116,0.191,0.325,133.821,4,chill
3gXS1kwhHCpIm6KjpoXWSr,Marc Wavy,Daydreaming,Daydreaming,55,175495,False,0.897,0.387,10,-6.941,1,0.0511,0.511,1.34e-05,0.109,0.839,118.899,4,chill
0S8CyMHDrPEYLQ8O7oERag,Addict.;Rewind,I met you at the station,I met you at the station,53,127978,False,0.602,0.2,2,-19.286,0,0.039,0.914,0.591,0.105,0.116,123.889,4,chill
2E9viCx0hJKNKNThd2MdGQ,Bailey Jehl,You're Still The One,You're Still The One,56,177500,False,0.607,0.473,2,-8.555,1,0.034,0.712,0.0,0.66,0.54,119.698,4,chill
1NE3RGTUNgdptVMfKQFoK8,Tomppabeats,Harbor,Monday Loop,56,91504,False,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,3,chill
4zCP9shp3aiL68yGQ8v8DE,Alrahim Wright III,Before The Big Picture,I Am So Sad... I am So Very Very Sad,58,111560,True,0.779,0.448,0,-12.089,0,0.333,0.0497,0.0,0.114,0.167,122.062,4,chill
6Jfn2Ut4F7snIXmOp7LLco,SwitchOTR,Clearest of Signs,Clearest of Signs,65,135416,False,0.768,0.606,9,-7.075,1,0.214,0.085,0.0,0.117,0.681,95.958,5,chill
1PAU5fWN5wnDcr7qZpXHbC,Finding Hope,to the moon & back,to the moon & back,46,210000,False,0.371,0.276,9,-14.304,1,0.0441,0.878,0.0051,0.129,0.126,45.664,4,chill
3MEAT9l4hnZ8KYROboK2C7,Jimmy Brown,2 Things,2 Things,50,227368,False,0.676,0.257,6,-8.688,1,0.0424,0.887,0.0,0.113,0.612,94.994,4,chill
1oSevjov1EOdo8TYcrb5nQ,mommy;Philanthrope;Kyle McEvoy,Inaudible,thinking of you,58,131000,False,0.798,0.0841,11,-12.673,1,0.209,0.487,0.8,0.239,0.506,160.038,4,chill
0r6XY7ScWS0aahvfeiQBqw,Rewind;Julia Alexa,Up All Night,Up All Night,51,156983,False,0.677,0.256,7,-16.915,1,0.0448,0.948,9.94e-06,0.0926,0.318,103.986,4,chill
7htmRcPbmrY9oenatxz9UL,A1 x J1;Aitch,Latest Trends (feat. Aitch) [Remix],Latest Trends (feat. Aitch) - Remix,65,158000,True,0.654,0.491,10,-11.715,0,0.252,0.0809,0.0,0.369,0.807,142.037,4,chill
3t7RY4sxCMWETXyvzDq2e3,remy;Public Library Commute,checked out (feat. Public Library Commute),checked out (feat. Public Library Commute),56,137400,False,0.716,0.619,5,-8.029,1,0.0372,0.444,0.0,0.108,0.648,122.941,4,chill
4pbcWPWlVftf3uSTDE3NQD,Ely Waves,Just Hold Me,Just Hold Me,52,204771,False,0.704,0.566,10,-10.917,0,0.346,0.258,0.0,0.0564,0.323,118.142,4,chill
3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,chill
4jU4Go8TPo3bkvRQSYbp8x,Sarcastic Sounds;Rxseboy,Disappointment (feat. Rxseboy),Disappointment (feat. Rxseboy),57,142092,True,0.657,0.821,0,-5.655,1,0.232,0.686,0.0,0.0736,0.823,169.897,4,chill
3DYZKxjG8SZrWpVcoUilqQ,Mounika.;Cavetown,How Are You,Cut My Hair,61,127137,False,0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,4,chill
4S2skQrxky4uE2zqskAkdc,Tomppabeats,Harbor,Will You Stay Here with Me,52,71111,False,0.775,0.345,1,-9.911,0,0.372,0.591,0.409,0.105,0.872,81.046,4,chill
2CgD1AHCt23YSWNBQMgC3q,creamy;Martin Arteta;11:11 Music Group,Past Lives,Past Lives (Acoustic),48,122586,False,0.601,0.33,3,-13.346,1,0.0336,0.981,0.0159,0.355,0.461,116.058,4,chill
04BwBjVvvHshN9RbqNXfWQ,Monty Datta;Dhan,With Somebody Else,With Somebody Else,53,161406,False,0.703,0.219,1,-14.361,0,0.0888,0.754,0.863,0.224,0.149,91.963,4,chill
7yPlSebjS4TuhbRmLa2HgF,Finding Hope,Crush On You,No Matter What,44,178076,False,0.597,0.127,7,-18.746,1,0.0292,0.894,0.192,0.105,0.0574,103.962,4,chill
08a3StAjIV2J1BbbqSOyKa,Finding Hope;Holly Drummond,Without You,Without You,43,225410,False,0.477,0.243,8,-17.551,1,0.0636,0.499,0.407,0.0743,0.0997,87.018,4,chill
5OLfObog5za3O71jQgZFsB,ODESZA;Charlie Houston,The Last Goodbye,Wide Awake (feat. Charlie Houston),65,215039,False,0.616,0.886,6,-5.436,0,0.0416,0.163,0.0517,0.129,0.0694,124.987,4,chill
7fIFq5maHJBEPay9eyQTkp,Johnny Stimson,Flower,Flower,56,173230,False,0.488,0.361,0,-7.682,0,0.209,0.135,0.0,0.0989,0.5,196.813,3,chill
6No2OA04pRfNVDu2mvrZAy,peach tinted,Cinematic Youth,The Unknown,58,188368,False,0.594,0.69,0,-10.239,1,0.0315,0.151,0.543,0.366,0.726,136.529,4,chill
4T2UFptnPrq5O4PTNU7e6h,Sky McCreery,just to break my heart,just to break my heart,62,152727,False,0.651,0.205,9,-10.572,1,0.0465,0.719,0.000832,0.122,0.123,110.016,4,chill
4Nk5iJrw4u7vJ6nGXosuxk,Pink Sweat$;Tori Kelly,Pink Moon,Real Thing (feat. Tori Kelly),61,195368,False,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,chill
6eQtDU7frMlvQp3jSUqInu,Dept;Nason;amin,whenever it rains,Whenever it rains (feat. Nason & amin),56,185737,False,0.655,0.532,2,-6.298,1,0.0683,0.822,0.0,0.143,0.421,138.942,4,chill
72cq3rZCIEYaq1TM8y5LBQ,Colde;Crush,Your Dog Loves You,Your Dog Loves You (Feat. Crush),59,270003,False,0.413,0.232,9,-11.87,1,0.0371,0.928,3.15e-05,0.155,0.134,93.661,1,chill
0MC6LfBcq3EgLMThwvpZHj,Aether,Viraha,Catharsis,53,245613,False,0.715,0.218,0,-17.547,0,0.0396,0.709,0.925,0.082,0.0802,109.992,4,chill
5g5mgBOXAK8TbiTYcKJ5pM,Finding Hope,yellow lights,yellow lights,48,123310,False,0.459,0.161,10,-19.988,1,0.0335,0.89,0.0362,0.112,0.157,144.917,4,chill
7pFRhCj70NUNZG4xMDEQj8,Jazzinuf;Etymology Records,Soul Mates,Soul Mates,59,96343,False,0.517,0.509,3,-9.917,1,0.137,0.407,0.311,0.251,0.37,74.98,4,chill
40YMzcyGkpqFiSUNktyHCP,Skinny Atlas;Snøw;Jomie;Thomas Reid,Meant to Be,Meant to Be,54,110163,False,0.789,0.659,0,-5.305,1,0.0406,0.382,0.0392,0.252,0.603,91.508,3,chill
1GljONHNvhA1lVr9jmTVkd,French The Kid,Never Been Ordinary,Thrill,62,163404,True,0.765,0.468,6,-11.39,0,0.245,0.616,0.000206,0.095,0.447,141.042,4,chill
3NKUFgqI2sMrtIRGx5IHwx,untrusted;creamy;11:11 Music Group,sweater weather / i wanna be your girlfriend,sweater weather / i wanna be your girlfriend,57,235161,False,0.655,0.538,10,-7.991,1,0.0378,0.299,0.393,0.0762,0.329,124.045,4,chill
4m5HKGwULoA0SvhaXiDMPR,Jeff Bernat;Geologic Of The Blue Scholars,The Gentleman Approach,Call You Mine (feat. Geologic Of The Blue Scholars),61,215125,False,0.794,0.571,11,-6.436,0,0.0521,0.836,0.0174,0.0918,0.632,90.033,4,chill
72sBNlxNpyHyiTq0X1HMO6,creamy;untrusted;11:11 Music Group;kaii,Lovefool (8D Audio),Lovefool (8D Audio),44,92903,False,0.728,0.149,7,-21.921,1,0.0468,0.801,0.872,0.0985,0.304,107.992,4,chill
4MuY5Tk8P2UUe00b7nOdDV,Joseph Tilley,Together,Together,50,149549,False,0.635,0.722,9,-5.088,1,0.123,0.444,0.0,0.0774,0.641,150.842,4,chill
4riBORG5X5kvQThwODPDDh,Tycho;Saint Sinner;Satin Jackets,Weather Remixes,Japan - Satin Jackets Remix,57,237419,False,0.708,0.771,2,-9.022,0,0.0394,0.00721,0.164,0.277,0.371,92.986,4,chill
0guiZVF0xABgLze9ouscme,Shiloh Dynasty;Shiloh Beat,Sora,I Know You so Well,48,132293,False,0.733,0.182,11,-13.724,0,0.117,0.922,0.328,0.122,0.309,69.459,5,chill
3TwgZ3wCKwObhP8qNkbLYR,Sarcastic Sounds,I Can't Help,I Can't Help,52,77583,True,0.645,0.324,2,-12.177,1,0.0759,0.443,0.14,0.127,0.32,164.095,4,chill
4w2u5MgM1M6SecazE6uzoH,Chris James,With or Without You,With or Without You,39,151171,False,0.768,0.429,4,-8.494,1,0.117,0.51,8.73e-06,0.144,0.637,83.985,4,chill
2lwi35A2ym3FAmSlvOGnQp,Unknown Mortal Orchestra,II,So Good At Being in Trouble,67,230146,False,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.881,0.119,0.594,103.817,4,chill
3nic2HyQ0wsLb6IUFWiWu9,S N U G;Dyrean,Rainy Nights,Back Then,55,127200,False,0.565,0.24,10,-18.678,1,0.0439,0.931,0.912,0.379,0.0827,114.93,4,chill
6KAHkWzY0RhDLXDazqz9GM,Tomppabeats,Harbor,Emotional Crank,51,74594,False,0.726,0.329,9,-10.583,1,0.0929,0.908,0.00943,0.36,0.346,148.102,4,chill
0FtuxFKzjbVCQAA3UQZXll,Souly Had,B.L.I.S.S.,Crush,59,159813,False,0.756,0.517,0,-8.122,1,0.0996,0.341,2.68e-05,0.103,0.267,110.064,1,chill
2TJs37x1zLNpRpFSHiMeVr,omarr;Mia Smith,Lonely,Was I Not Good Enough?,50,145669,False,0.642,0.251,1,-13.259,1,0.0633,0.943,0.0013,0.265,0.111,127.024,4,chill
6JqwuALkOqCYXMDO3llZUm,wave to earth,summer flows 0.02,seasons,60,256000,False,0.354,0.277,7,-10.62,1,0.0271,0.782,0.0585,0.218,0.163,60.037,4,chill
4Ef7cEjeHhh7vYBzmPq4oE,Gareth.T,to be honest,boyfriend material,59,150298,True,0.794,0.454,4,-7.848,1,0.0477,0.445,0.0,0.127,0.913,144.926,4,chill
0FVYAwzD2p4t8Lf7YKtGB6,Adam Turley;Heather Sommer,The Problem,The Problem,47,203954,False,0.697,0.461,0,-6.817,1,0.0297,0.154,0.0,0.145,0.501,98.021,4,chill
3PiMbgO3Ac7JaCOvAzqTgS,Ely Waves,I wish I could feel nothing,I wish I could feel nothing,42,157101,True,0.646,0.446,11,-13.238,0,0.278,0.225,0.0,0.154,0.105,82.098,4,chill
3Oun8NLTny5NXSZFAxcFKU,Carter Powers,i heard heaven is a nice place,i heard heaven is a nice place,39,134509,False,0.638,0.23,11,-13.836,1,0.056,0.777,0.0,0.105,0.412,116.095,4,chill
4sa0z53uQH0pBQPDaAnQcl,Yoste,Chihiro (Remixes),Chihiro,51,212963,False,0.382,0.54,4,-8.768,1,0.0289,0.908,0.651,0.0915,0.0948,139.693,3,chill
3gV0E3N4uOcoNsbxLkGWkp,Nohidea,osho,"sincerely, yours",55,139684,False,0.605,0.396,5,-11.301,0,0.0509,0.8,0.872,0.141,0.622,80.957,4,chill
2tlUC0uTsVmx5c1Fuu5MNT,Stract;Shiloh Dynasty,Losing Interest (Slowed),Losing Interest - Slowed,40,231225,False,0.871,0.428,1,-14.031,0,0.127,0.39,0.0549,0.281,0.403,101.162,4,chill
0jDYc3XRkTaEi5zycl5E1G,Sleepy Fish,Chillhop Essentials Spring 2019,i wish it would never stop snowing,54,196500,False,0.803,0.165,4,-14.07,1,0.0492,0.0372,0.832,0.0927,0.419,126.952,4,chill
05ohEiCZLo3IFITyHJ2liE,53 Thieves,waves,waves,53,183579,False,0.588,0.427,7,-11.255,0,0.0417,0.594,0.252,0.111,0.229,78.926,4,chill
4dVVxztRgILPetTC05UDgH,creamy,Would You Be My Baby,Would You Be My Baby,54,100623,False,0.802,0.294,1,-14.638,1,0.0836,0.747,0.00612,0.158,0.58,120.725,4,chill
7eBqNSGi5jOBQZDiecXJas,Tom Day,2012,Who We Want to Be,46,395294,False,0.456,0.672,7,-10.431,0,0.0317,0.0728,0.451,0.0724,0.0541,102.005,4,chill
2FJkpN3sxwtlTbjfzKGZlX,Johann Sebastian Bach;The English Concert;Trevor Pinnock,Klassische Weihnachtsmusik,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",0,289573,False,0.0923,0.0744,10,-23.757,0,0.0479,0.651,0.000237,0.168,0.0823,175.873,3,classical
18fjez7hjQ13XLSRqgtven,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas,Cantata BWV 208 (Arr. William Walton): Sheep May Safely Graze,0,283933,False,0.0965,0.2,10,-16.97,1,0.0393,0.967,0.958,0.169,0.238,78.351,4,classical
0XGoyjSeijvknIjO2E0QmR,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas,Christmas Oratorio BWV 248: Shepherd's Music,0,445733,False,0.129,0.169,7,-19.892,1,0.0408,0.916,0.942,0.124,0.0541,52.153,3,classical
0eS2jQVzLptiDcHEV1N9wC,Johann Sebastian Bach;English Baroque Soloists;John Eliot Gardiner,Klassische Weihnachtsmusik,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 10 Sinfonia",0,319893,False,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,classical
49Zh9bgUz7SQ00D3vQuBU4,Johann Sebastian Bach;English Baroque Soloists;John Eliot Gardiner,Classical Christmas,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 10 Sinfonia",0,319893,False,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,classical
3FRKJyEazxmrH3Ez8FFUIx,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Classical Christmas,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,classical
5G0EAfi4qeZ3KtpmCgcRq2,London Symphony Orchestra;Sir Malcolm Sargent,Halloween Movie & TV Classics,"Night on Bald Mountain (From ""Natural Born Killers"")",0,673269,False,0.251,0.17,2,-19.5,1,0.0379,0.912,0.843,0.065,0.0682,97.202,4,classical
1x7EmELLuP2FbMBWr7mJG1,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas 2022,Christmas Oratorio BWV 248: Shepherd's Music,0,445733,False,0.129,0.169,7,-19.892,1,0.0408,0.916,0.942,0.124,0.0541,52.153,3,classical
07E0HpWW8gr89oe9iRxOZu,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas 2022,Cantata BWV 208 (Arr. William Walton): Sheep May Safely Graze,0,283933,False,0.0965,0.2,10,-16.97,1,0.0393,0.967,0.958,0.169,0.238,78.351,4,classical
73mMeeWCtqJOyTNTbNBHwu,Johann Sebastian Bach;English Baroque Soloists;John Eliot Gardiner,Classical Christmas 2022,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 10 Sinfonia",0,319893,False,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,classical
1z3iVmTuhTMSmSjgUzoFdm,Johann Sebastian Bach;Daniel Lozakovich;Chamber Orchestra of the Bavarian Radio;Radoslaw Szulc;Olga Watts,Classical Running,"Violin Concerto No. 2 In E Major, BWV 1042: I. Allegro",0,469400,False,0.476,0.391,4,-11.603,1,0.0455,0.931,0.000678,0.367,0.681,95.44,4,classical
0huiFyRSfBMAcFCErjxbiL,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,Classical Christmas 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0,262306,False,0.579,0.276,1,-17.433,1,0.0446,0.958,0.00202,0.0551,0.715,95.222,4,classical
7iXBqj42eDlccv9J2qjMnh,Johann Sebastian Bach;Pietro De Maria,Clásica para los niños de hoy,"The Well-Tempered Clavier, Book I, BWV 846-869: Prelude No. 1 in C Major, BWV 846",0,135373,False,0.212,0.00299,0,-41.531,1,0.0413,0.991,0.941,0.0643,0.0839,140.353,4,classical
0c1rZSPk2AtPkcfjfsU7QB,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Classical Christmas 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,classical
13fHL98xB2yE18abme2NbU,Johann Sebastian Bach;Daniel Hope;Lorenza Borrani;Lucy Gould;Stewart Eaton;William Conway;Enno Senft;Stefan Maass;Stefan Rath,Weihnachten Klassik 2022,"Suite No. 3 in D Major, BWV 1068: II. Air",0,301333,False,0.169,0.049,2,-23.409,1,0.0385,0.956,0.017,0.15,0.0799,136.065,4,classical
4335pP7BWDcZtaiLz1NEMb,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0,262306,False,0.579,0.276,1,-17.433,1,0.0446,0.958,0.00202,0.0551,0.715,95.222,4,classical
